date,product_a_demand,product_b_demand,product_c_demand,promo_a,promo_b,weekend,product_a_own_promo_mult,product_a_competitor_promo_mult,product_a_lagged_competitor_mult,product_a_weekend_mult,product_a_weekend_promo_synergy_mult,product_b_own_promo_mult,product_b_competitor_promo_mult,product_b_lagged_competitor_mult,product_b_weekend_mult,product_b_weekend_promo_synergy_mult,product_c_own_promo_mult,product_c_competitor_promo_mult,product_c_lagged_competitor_mult,product_c_weekend_mult,product_c_weekend_promo_synergy_mult,product_a_total_mult,product_b_total_mult,product_c_total_mult
2024-07-18,205.5480693334441,237.228790639533,222.21226844721335,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-07-19,199.1876280761558,245.14397774446581,225.42991624172475,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-07-20,232.08202835351727,275.3911053942858,260.3241750944647,0.0,0.0,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.15,1.15,1.15
2024-07-21,233.7647646881647,273.48039938860524,249.61732264696775,0.0,0.0,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.15,1.15,1.15
2024-07-22,200.05384605557614,246.01395478026856,225.51857845580514,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-07-23,195.69641583072357,236.1436250970398,226.76784129857964,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-07-24,193.64097579887633,242.32351641373822,220.37891384778905,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-07-25,204.4632206536106,236.48033549868157,226.58051062284946,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-07-26,200.89387438927463,240.53665360763915,213.23844810730682,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-07-27,220.0054402001172,274.2412616566269,253.45060914654593,0.0,0.0,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.15,1.15,1.15
2024-07-28,221.420379858368,269.9967061400383,254.467655034577,0.0,0.0,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.15,1.15,1.15
2024-07-29,198.54081567038395,237.51205905426104,223.95040150832295,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-07-30,192.81894454526346,236.6177772698536,228.80989749660017,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-07-31,197.85939235148183,239.0526317298592,233.7455561880595,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-08-01,191.66355820125798,242.60108985124216,233.3272192262937,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-08-02,195.618137117313,244.4352390512626,222.35555230351252,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-08-03,166.98528890745712,370.46333042439835,260.8502907574882,0.0,1.0,1.0,1.0,0.85,1.0,1.15,1.0,1.2,1.0,1.0,1.15,1.1,1.0,1.0,1.0,1.15,1.0,0.9774999999999999,1.518,1.15
2024-08-04,162.50499109113986,400.18490469899587,255.1475661920167,0.0,1.0,1.0,1.0,0.85,1.0,1.15,1.0,1.2,1.0,1.0,1.15,1.1,1.0,1.0,1.0,1.15,1.0,0.9774999999999999,1.518,1.15
2024-08-05,131.4698071658264,327.88066638195323,225.60984425059792,0.0,1.0,0.0,1.0,0.85,1.0,1.0,1.0,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,1.2,1.0
2024-08-06,124.46069886169361,341.193934826757,223.6004944830837,0.0,1.0,0.0,1.0,0.85,1.0,1.0,1.0,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,1.2,1.0
2024-08-07,112.39234465318165,341.7333046264854,222.31076309967037,0.0,1.0,0.0,1.0,0.85,1.0,1.0,1.0,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,1.2,1.0
2024-08-08,108.37366686663378,353.8671770247672,224.96111124488976,0.0,1.0,0.0,1.0,0.85,1.0,1.0,1.0,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,1.2,1.0
2024-08-09,113.91071855513526,349.63366705044143,227.77272160955016,0.0,1.0,0.0,1.0,0.85,1.0,1.0,1.0,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,1.2,1.0
2024-08-10,190.14370164237135,341.0814475765543,259.1805110989283,0.0,0.0,1.0,1.0,1.0,0.9,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.035,1.15,1.15
2024-08-11,199.28010885576313,323.4678432820451,256.0269938334945,0.0,0.0,1.0,1.0,1.0,0.9,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.035,1.15,1.15
2024-08-12,184.90000922476185,267.751920507064,232.35447221205806,0.0,0.0,0.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0
2024-08-13,183.8661040962848,256.11658970057243,218.95359559432774,0.0,0.0,0.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0
2024-08-14,199.25958486401444,247.7569169068706,215.70278296053652,0.0,0.0,0.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0
2024-08-15,199.40515530202526,253.35118946512375,221.46925389467816,0.0,0.0,0.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0
2024-08-16,200.5893475139105,247.38647405231947,225.90869255932836,0.0,0.0,0.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0
2024-08-17,225.57054192641056,281.04388235103465,253.04826165567707,0.0,0.0,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.15,1.15,1.15
2024-08-18,222.80043221008629,277.5232341123181,260.07043902802144,0.0,0.0,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.15,1.15,1.15
2024-08-19,199.8854331863619,244.1560065049371,222.5079145359635,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-08-20,201.05390631468356,237.93136337664393,220.59784564159676,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-08-21,201.15192758333734,241.4516989645689,222.11286021802204,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-08-22,199.93770534938747,238.33389360224626,234.87540968629355,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-08-23,204.26697308830072,241.6381595555127,223.8422548396522,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-08-24,229.13717921534214,275.50925883130566,259.25292810760226,0.0,0.0,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.15,1.15,1.15
2024-08-25,221.05155965609853,268.15825216475065,252.48413872011875,0.0,0.0,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.15,1.15,1.15
2024-08-26,198.4419241923923,236.79891831702267,227.56325233113634,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-08-27,191.3468467924265,234.31577417365025,228.9773176239284,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-08-28,197.6788223224814,241.61165224455934,233.37930096098415,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-08-29,194.47022837219342,238.90250328721115,224.59092367431884,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-08-30,189.13562732341398,238.6049447286812,227.99336718126813,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-08-31,227.76017236804282,278.45019940355206,254.88239782682618,0.0,0.0,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.15,1.15,1.15
2024-09-01,223.45496654981386,282.941923624005,252.845513424786,0.0,0.0,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.15,1.15,1.15
2024-09-02,199.218239588583,242.96751313112327,226.82406991383036,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-09-03,202.9714933214635,236.30497235587274,216.70945452806885,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-09-04,203.32405932624488,239.19726762688202,218.3420602404658,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-09-05,206.13354243907798,239.858518601981,219.07910554376713,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-09-06,205.99237430003146,238.11947068263981,226.40677386225457,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-09-07,304.1098928035819,209.8709705091065,262.2380327669926,1.0,0.0,1.0,1.2,1.0,1.0,1.15,1.1,1.0,0.85,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.518,0.9774999999999999,1.15
2024-09-08,317.60276717792055,187.396605980521,262.71818721684156,1.0,0.0,1.0,1.2,1.0,1.0,1.15,1.1,1.0,0.85,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.518,0.9774999999999999,1.15
2024-09-09,274.50262690796063,149.5896028536167,220.5074591213192,1.0,0.0,0.0,1.2,1.0,1.0,1.0,1.0,1.0,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,0.85,1.0
2024-09-10,284.5982283100905,149.5856919739516,216.28503888224782,1.0,0.0,0.0,1.2,1.0,1.0,1.0,1.0,1.0,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,0.85,1.0
2024-09-11,284.19748331439706,142.73797669705746,221.4528042725889,1.0,0.0,0.0,1.2,1.0,1.0,1.0,1.0,1.0,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,0.85,1.0
2024-09-12,290.5227473596297,142.95553516414583,216.16823607205947,1.0,0.0,0.0,1.2,1.0,1.0,1.0,1.0,1.0,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,0.85,1.0
2024-09-13,284.58394394780805,137.0871682248219,219.07502889830073,1.0,0.0,0.0,1.2,1.0,1.0,1.0,1.0,1.0,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,0.85,1.0
2024-09-14,279.49110705077493,211.94625234346432,242.19531066643148,0.0,0.0,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,0.9,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.15,1.035,1.15
2024-09-15,261.65770294324045,237.7305288440972,256.006418442226,0.0,0.0,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,0.9,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.15,1.035,1.15
2024-09-16,222.17729598433297,215.22801912915867,213.74567513462932,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0
2024-09-17,214.3798937818385,228.75309913460876,220.4361708011606,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0
2024-09-18,199.74226254705525,227.7947078453221,218.7472139607757,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0
2024-09-19,204.97756352662097,237.52053502534886,220.3565197120977,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0
2024-09-20,202.9210317219486,237.19463194434329,222.92258176067122,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0
2024-09-21,233.76164994367946,274.79995699268795,252.71008122201835,0.0,0.0,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.15,1.15,1.15
2024-09-22,232.21841052963248,277.48698475311375,254.96083242089364,0.0,0.0,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.15,1.15,1.15
2024-09-23,202.93602329863955,246.18404064803585,221.64694995694614,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-09-24,198.36420789833494,246.06542791615666,214.7252746136025,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-09-25,195.2602393670066,244.55839113239708,221.0563684805203,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-09-26,192.68287504732052,240.86859110202724,216.5514761690631,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-09-27,194.68042770559168,245.39215309941545,222.33630503275631,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-09-28,226.38346428304186,275.2522104138063,246.07167541581384,0.0,0.0,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.15,1.15,1.15
2024-09-29,234.99548680379561,280.0610742793645,247.82448442737333,0.0,0.0,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.15,1.15,1.15
2024-09-30,203.89235452369928,240.61531074029503,216.16094674843495,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-10-01,203.9828117945076,237.5747860258001,216.41086846905918,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-10-02,202.51650483543145,237.1618843183296,221.1476899162006,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-10-03,209.91023332291587,235.29019870103747,212.17981396149136,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-10-04,194.52431678842356,237.34652248831551,214.91771996410168,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-10-05,231.45926043979003,274.6832399988172,241.20269633984356,0.0,0.0,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.15,1.15,1.15
2024-10-06,219.84450268110766,276.51664390905376,248.98838907895546,0.0,0.0,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.15,1.15,1.15
2024-10-07,195.70020827338448,232.49480352292383,219.00991363391475,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-10-08,202.6319967234895,239.08146743725675,215.21528416872556,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-10-09,200.12888401324759,232.11395303578706,223.0979121247361,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-10-10,200.93108353983476,229.54304129905483,218.62777385307925,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-10-11,202.37704920652405,233.79626875638215,218.97407140518783,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-10-12,166.86854668712994,362.68113291372384,248.8607650818695,0.0,1.0,1.0,1.0,0.85,1.0,1.15,1.0,1.2,1.0,1.0,1.15,1.1,1.0,1.0,1.0,1.15,1.0,0.9774999999999999,1.518,1.15
2024-10-13,147.0987448623375,383.17324128101757,256.1658527474811,0.0,1.0,1.0,1.0,0.85,1.0,1.15,1.0,1.2,1.0,1.0,1.15,1.1,1.0,1.0,1.0,1.15,1.0,0.9774999999999999,1.518,1.15
2024-10-14,121.25204758106881,330.8662770736752,221.67447731848065,0.0,1.0,0.0,1.0,0.85,1.0,1.0,1.0,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,1.2,1.0
2024-10-15,119.18347429951453,336.4738987165262,220.3976077218297,0.0,1.0,0.0,1.0,0.85,1.0,1.0,1.0,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,1.2,1.0
2024-10-16,115.08107675571078,344.4260741591997,222.4783545477944,0.0,1.0,0.0,1.0,0.85,1.0,1.0,1.0,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,1.2,1.0
2024-10-17,110.5959897909746,345.1749328540746,215.4500135819472,0.0,1.0,0.0,1.0,0.85,1.0,1.0,1.0,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,1.2,1.0
2024-10-18,121.94389821058456,354.53635312471096,220.14247215203412,0.0,1.0,0.0,1.0,0.85,1.0,1.0,1.0,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,1.2,1.0
2024-10-19,177.51024571688612,343.2230706519124,251.13534006173057,0.0,0.0,1.0,1.0,1.0,0.9,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.035,1.15,1.15
2024-10-20,197.40163181889167,317.4875667609573,253.2976263511694,0.0,0.0,1.0,1.0,1.0,0.9,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.035,1.15,1.15
2024-10-21,180.4719837418475,259.08989512898313,223.036376311067,0.0,0.0,0.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0
2024-10-22,181.59547532094214,255.4679537787702,224.02378904643228,0.0,0.0,0.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0
2024-10-23,186.63915323563148,244.78974475348772,220.81701080806332,0.0,0.0,0.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0
2024-10-24,193.57214531229778,243.84692587700678,222.98881131866762,0.0,0.0,0.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0
2024-10-25,203.28375893286076,239.84144829552895,213.38952754093506,0.0,0.0,0.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0
2024-10-26,233.90217918818192,285.4873059980365,253.4268041510615,0.0,0.0,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.15,1.15,1.15
2024-10-27,226.33167435580242,278.17255189138245,245.85511512594113,0.0,0.0,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.15,1.15,1.15
2024-10-28,202.59662251135734,236.17356453229172,216.86812705955143,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-10-29,195.64948177222033,239.79708170560585,216.17951965797346,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-10-30,200.00467319136442,239.2737921386194,213.81500799609242,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-10-31,201.93477776702608,239.5234673577304,212.95957021178526,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-11-01,210.60309619290206,241.84245911366511,215.9654706314139,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-11-02,241.38140217763976,285.9984231670923,249.2412627823448,0.0,0.0,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.15,1.15,1.15
2024-11-03,237.63978288588498,274.34203718133404,250.18743118794995,0.0,0.0,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.15,1.15,1.15
2024-11-04,203.08212632759597,242.1329157858359,220.10074306861455,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-11-05,204.75692472611178,241.41430364366346,214.12647488568982,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-11-06,197.8465501971836,238.407265089177,216.99587278032962,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-11-07,205.00455548938695,234.60421899891008,216.32564812345473,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-11-08,205.33266472867194,236.72162588171764,220.35591037500893,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-11-09,232.27315845842702,274.9485563823243,251.10266382818668,0.0,0.0,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.15,1.15,1.15
2024-11-10,235.339149032789,266.9843832086178,250.64416073477094,0.0,0.0,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.15,1.0,1.15,1.15,1.15
2024-11-11,203.114466723343,239.85199791549067,225.73214883034447,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-11-12,200.11417220289798,245.00410960160835,218.36268932213565,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-11-13,206.59903239408794,245.12745659291863,216.5701256053335,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
